"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,153,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
NA,NA,NA,NA,NA,151,155,152,162,160
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,161,NA,NA,NA,NA
174,NA,NA,178,NA,161,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,178,NA,161,NA,NA,NA,NA
174,NA,NA,178,NA,161,NA,NA,NA,NA
174,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
173,NA,NA,178,NA,161,NA,NA,NA,NA
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,148,133,185
NA,181,163,144,183,134,170,NA,133,185
NA,154,129,171,181,181,147,170,185,179
NA,179,129,171,181,181,147,170,185,179
NA,179,129,171,181,181,147,170,185,179
NA,179,129,171,181,181,147,170,185,179
NA,179,129,171,181,NA,147,170,185,179
NA,179,129,171,181,181,147,170,185,179
NA,179,129,171,181,NA,NA,NA,NA,NA
NA,179,NA,171,181,NA,NA,NA,NA,NA
NA,179,NA,171,181,NA,NA,NA,NA,179
NA,179,NA,171,181,181,147,170,185,179
NA,179,130,171,NA,NA,NA,NA,NA,179
NA,179,130,171,NA,NA,NA,NA,NA,179
NA,179,130,171,NA,NA,NA,NA,NA,179
NA,179,130,171,181,181,147,170,185,179
NA,179,130,171,NA,NA,NA,NA,185,179
NA,179,NA,171,NA,NA,NA,NA,185,179
NA,179,NA,171,NA,NA,NA,NA,185,179
NA,179,NA,171,NA,NA,NA,NA,185,179
NA,179,NA,171,NA,NA,NA,NA,185,179
153,179,139,181,181,188,NA,NA,NA,NA
153,179,NA,181,181,188,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,188,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
NA,NA,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,179,NA,NA,NA,NA,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,139,181,181,188,NA,NA,NA,NA
153,179,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,139,NA,181,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
NA,NA,NA,NA,NA,NA,NA,NA,168,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
139,158,189,137,140,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,140,NA,NA,150,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,NA,NA,NA,NA,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,178,140,NA,NA,150,152,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,152,NA,NA,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,138,150,165,172,NA
NA,NA,NA,NA,NA,158,NA,NA,NA,NA
NA,NA,161,165,NA,158,136,155,166,165
NA,NA,161,165,NA,158,136,155,166,165
NA,NA,161,165,NA,158,136,155,166,165
NA,NA,161,165,NA,158,136,155,166,165
NA,NA,161,165,NA,158,NA,155,166,165
NA,NA,161,165,NA,NA,NA,NA,NA,165
NA,NA,161,165,NA,158,NA,NA,NA,165
NA,NA,161,165,NA,NA,NA,NA,NA,NA
NA,NA,161,165,NA,158,137,155,166,165
NA,NA,161,165,NA,158,136,154,166,165
NA,NA,161,165,NA,158,NA,NA,NA,NA
NA,NA,161,165,NA,158,136,154,166,165
NA,NA,161,165,NA,158,136,154,166,165
NA,NA,161,165,NA,158,136,154,NA,NA
NA,NA,161,165,NA,158,NA,154,NA,165
NA,NA,161,165,NA,158,137,154,NA,165
NA,NA,161,165,NA,158,137,154,166,165
NA,NA,161,165,NA,158,137,154,166,165
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
141,152,178,157,NA,180,NA,NA,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,NA,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,143,176,171,150,183,159,145,NA,NA
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,NA,136
NA,NA,NA,NA,NA,NA,NA,169,NA,136
NA,NA,NA,NA,NA,NA,NA,169,NA,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,NA,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,NA,136
NA,NA,NA,NA,NA,NA,NA,169,NA,NA
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,169,154,136
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,NA,NA,NA,170
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,166,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,NA
NA,NA,NA,NA,NA,NA,NA,171,155,NA
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,NA,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,NA
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,NA,NA,NA,NA,NA,171,155,160
NA,NA,179,NA,NA,NA,NA,NA,NA,NA
NA,NA,179,NA,NA,NA,NA,NA,NA,NA
NA,NA,179,161,NA,NA,NA,NA,NA,NA
NA,NA,179,161,NA,NA,129,158,NA,NA
NA,NA,179,NA,NA,NA,NA,158,NA,NA
NA,NA,179,NA,NA,NA,129,158,NA,NA
NA,NA,179,161,NA,NA,NA,158,NA,NA
NA,NA,179,161,NA,NA,NA,158,NA,NA
NA,NA,179,161,NA,NA,129,158,NA,NA
NA,NA,179,161,NA,NA,130,159,NA,NA
NA,NA,179,161,NA,NA,130,159,NA,NA
NA,NA,179,161,NA,NA,130,159,NA,NA
NA,NA,179,161,NA,NA,130,NA,NA,NA
NA,NA,179,161,NA,NA,130,159,NA,NA
NA,NA,179,161,NA,NA,NA,159,NA,NA
NA,NA,179,161,NA,NA,NA,NA,NA,NA
NA,NA,179,NA,NA,NA,NA,NA,NA,NA
NA,NA,179,161,NA,NA,130,159,NA,NA
NA,NA,179,NA,NA,NA,NA,159,NA,NA
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
NA,NA,NA,170,155,159,156,163,160,153
151,180,141,173,NA,NA,NA,NA,NA,NA
151,181,NA,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,NA,NA,173,NA,NA,NA,NA,NA,NA
151,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,NA,NA,NA,NA,NA,NA,NA
151,NA,141,NA,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,NA,NA,NA,NA,NA,NA,NA
151,NA,141,173,NA,NA,NA,NA,NA,NA
151,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
151,181,141,173,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,NA,NA,NA,NA,NA,NA,NA,NA,185
NA,177,NA,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,NA,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
147,177,184,191,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,NA,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,NA,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,NA,NA,NA,NA,NA,NA,NA,NA
156,157,NA,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
156,157,162,NA,NA,NA,NA,NA,NA,NA
149,156,152,163,NA,NA,173,NA,NA,NA
149,156,NA,163,NA,NA,173,NA,NA,NA
149,156,152,163,NA,NA,173,NA,NA,NA
149,156,152,163,NA,NA,173,NA,NA,NA
149,156,152,163,NA,NA,173,NA,NA,NA
149,NA,152,NA,NA,NA,NA,NA,NA,NA
149,NA,152,NA,NA,NA,NA,NA,NA,NA
149,NA,152,NA,NA,NA,NA,NA,NA,NA
149,156,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
149,157,152,163,NA,NA,173,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
186,171,165,NA,NA,NA,NA,NA,NA,NA
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,NA,NA,NA,NA,NA,NA,NA,181,NA
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,NA
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,NA,NA,NA,NA,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,NA,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
