"parameter","Est","SE","lower","upper","p","simulation"
"psi - theta",-2.0075534613931,7.05266578787029,-15.8305244006167,11.8154174778305,0.775910981248645,17
"rho - (Intercept)",-1.24715475859775,0.0879852592968021,-1.4196026979899,-1.0747068192056,1.31614195214972e-45,17
"rho - x",0.895365233398908,0.127619594390121,0.64523542467266,1.14549504212516,2.28487243278784e-12,17
"psi - (Intercept)",-0.0115137325854383,0.296426541800673,-0.592499078576515,0.569471613405638,0.969016539539657,18
"psi - x",0.927096466224553,0.255949457125405,0.42544474839618,1.42874818405293,0.000292124275291729,18
"psi - theta",1.34588534153567,0.504646099077343,0.356797162405442,2.33497352066589,0.00765342912315721,18
"rho - (Intercept)",-0.675245401262882,0.129503275030593,-0.92906715620283,-0.421423646322933,1.84693540279091e-07,18
"rho - x",0.377575871173803,0.110885894470403,0.160243511618305,0.594908230729302,0.00066143516581847,18
"psi - (Intercept)",0.0376010823627754,0.36976881799461,-0.687132483512607,0.762334648238158,0.919004261266896,19
"psi - x",0.930538564178208,0.255695311279883,0.42938496305388,1.43169216530254,0.000273435728387798,19
"psi - theta",1.97242042379712,1.06235164018212,-0.109750529876889,4.05459137747114,0.063360261719823,19
"rho - (Intercept)",-0.96048331349514,0.171725511171685,-1.29705913061837,-0.623907496371907,2.23010645667643e-08,19
"rho - x",0.406456726370742,0.132784733950538,0.146203430130955,0.666710022610529,0.00220584359203454,19
"psi - (Intercept)",1.09622016585201,0.698213822244617,-0.272253779255487,2.46469411095951,0.11640695977996,20
"psi - x",2.33950917543478,1.03800109116966,0.305064420828966,4.37395393004059,0.0242049745839134,20
"psi - theta",1.83327791150451,1.10978584140477,-0.341862368201324,4.00841819121034,0.0985507713884199,20
"rho - (Intercept)",-0.951614353272254,0.130597199972144,-1.20758016169943,-0.695648544845076,3.17788276812716e-13,20
"rho - x",0.374886665568843,0.113427258182415,0.152573324666183,0.597200006471503,0.000949477912034423,20
"psi - (Intercept)",0.490123882709953,0.354461183727068,-0.204607271312536,1.18485503673244,0.16674786851415,21
"psi - x",0.751887912061574,0.236191469942886,0.288961137517943,1.21481468660521,0.00145564924623595,21
"psi - theta",0.151886704537019,0.491088565536965,-0.810629197134871,1.11440260620891,0.757104155500278,21
"rho - (Intercept)",-0.784697505076112,0.147145189680805,-1.0730967773488,-0.49629823280342,9.67038805684892e-08,21
"rho - x",0.529066526502753,0.131129616351471,0.272057201147316,0.786075851858191,5.46758987467099e-05,21
"psi - (Intercept)",0.4411355759408,0.402375332671086,-0.34750558436185,1.22977673624345,0.272935007724938,22
"psi - x",0.37056070798326,0.25294616020729,-0.125204656050726,0.866326072017247,0.142926760384174,22
"psi - theta",1.16675639248443,0.601146927427988,-0.0114699346913421,2.3449827196602,0.0522723613771329,22
"rho - (Intercept)",-1.07571925187284,0.141632618944528,-1.3533140840402,-0.798124419705476,3.07465168499899e-14,22
"rho - x",0.807552414026748,0.11056188762821,0.590855096212692,1.0242497318408,2.79178852038209e-13,22
"psi - (Intercept)",0.683072590268353,0.531335393730458,-0.358325645154753,1.72447082569146,0.198590709020805,23
"psi - x",1.52696910715039,0.469006110445353,0.607734022148281,2.44620419215249,0.00113091191794604,23
"psi - theta",0.631479931170423,0.658165144037625,-0.658500047022938,1.92145990936378,0.337329507944607,23
"rho - (Intercept)",-0.763659162572974,0.142470308378746,-1.04289583586163,-0.484422489284317,8.31627694279763e-08,23
"rho - x",0.419094318607035,0.186740695065252,0.0530892818311637,0.785099355382906,0.0248157993774649,23
"psi - (Intercept)",1.69524403660733,0.752223995424638,0.220912097268217,3.16957597594644,0.0242186614389011,24
"psi - x",1.75656149916031,0.486636031884092,0.802772403088003,2.71035059523262,0.000306669344185669,24
"psi - theta",-0.5559232476892,0.758760605138396,-2.04306670664827,0.931220211269872,0.463758025041002,24
"rho - (Intercept)",-0.856656046866544,0.146200868322495,-1.14320448328712,-0.57010761044597,4.64414752726494e-09,24
"rho - x",0.444098926951135,0.116724101683629,0.215323891523431,0.672873962378839,0.00014198236290531,24
"psi - (Intercept)",0.605123415897452,0.38720365179372,-0.153781796300626,1.36402862809553,0.118098703040143,25
"psi - x",1.00453425818942,0.301276379118215,0.414043405725089,1.59502511065376,0.000855261837381728,25
"psi - theta",0.164613997960422,0.570425818087969,-0.953400061343793,1.28262805726464,0.772902110842592,25
"rho - (Intercept)",-0.861348259756797,0.150699260337686,-1.15671338251549,-0.565983136998106,1.09268272703407e-08,25
"rho - x",0.439111139317892,0.125394935692261,0.193341581517345,0.68488069711844,0.000462082761634199,25
"psi - (Intercept)",0.733825424966054,0.442813691390973,-0.134073462021488,1.6017243119536,0.09748152239463,26
"psi - x",1.95535772008429,0.449083740503057,1.07516976265577,2.83554567751282,1.33611712780532e-05,26
"psi - theta",-0.0024522337562524,0.612040008612787,-1.2020286077349,1.19712414022239,0.996803159611961,26
"rho - (Intercept)",-0.682460452860257,0.149440402123795,-0.975358258858079,-0.389562646862435,4.95288925347314e-06,26
"rho - x",0.40875895761668,0.130529353981449,0.15292612488776,0.664591790345601,0.0017388726680589,26
"psi - (Intercept)",0.225828079786897,0.345856479657374,-0.452038164161366,0.90369432373516,0.513786478770007,27
"psi - x",0.612000968586533,0.242441167806277,0.136825011316398,1.08717692585667,0.0115919796355347,27
"psi - theta",0.965369642959616,0.603514400213376,-0.217496845609893,2.14823613152913,0.109691759274983,27
"rho - (Intercept)",-0.94680104269225,0.16159149358924,-1.2635145503352,-0.630087535049304,4.65030132190685e-09,27
"rho - x",0.578233134251719,0.135588451434025,0.312484652721471,0.843981615781966,2.00243281598706e-05,27
"psi - (Intercept)",0.812996600793405,0.446873062057181,-0.0628585064998016,1.68885170808661,0.0688655236080321,28
"psi - x",1.14334786678549,0.307142023333341,0.541360562913384,1.7453351706576,0.000197230179515816,28
"psi - theta",-0.34280607474681,0.629580931266721,-1.57676202538277,0.891149875889151,0.586098259562045,28
"rho - (Intercept)",-0.772675089073344,0.149906017779159,-1.06648548498632,-0.478864693160371,2.54448725492098e-07,28
"rho - x",0.43373538064366,0.159134974183213,0.121836562563852,0.745634198723468,0.00641882797202567,28
"psi - (Intercept)",0.567721182228968,0.353344515087847,-0.124821341477982,1.26026370593592,0.108118609871916,29
"psi - x",1.40285992952475,0.322397070550173,0.770973282525196,2.03474657652431,1.35306777811698e-05,29
"psi - theta",0.315608535565495,0.494474249939654,-0.653543185598683,1.28476025672967,0.523297336853421,29
"rho - (Intercept)",-0.693067995209201,0.143864333948341,-0.975036908407792,-0.411099082010609,1.45360161283044e-06,29
"rho - x",0.501663757143123,0.134719204613799,0.237618968074196,0.765708546212051,0.000196267294258142,29
"psi - (Intercept)",1.11540317834659,0.581883843265853,-0.0250681976402307,2.25587455433341,0.0552528122762678,30
"psi - x",1.11763897945861,0.351484848430304,0.428741335423697,1.80653662349353,0.00147394877723017,30
"psi - theta",0.472269963913278,0.666359900838269,-0.83377144247141,1.77831137029797,0.478491381642227,30
"rho - (Intercept)",-0.861454559681814,0.137047230238381,-1.13006219513001,-0.592846924233618,3.26122450654627e-10,30
"rho - x",0.564255046047849,0.129774245400597,0.309902198941815,0.818607893153882,1.37400882123973e-05,30
"psi - (Intercept)",0.968304299975045,0.671397457786373,-0.347610536597997,2.28421913654809,0.149239707602073,31
"psi - x",1.52450982775108,0.636114607773985,0.277748106474245,2.77127154902791,0.0165481506640168,31
"psi - theta",2.4405675474943,1.54397447144478,-0.585566809586725,5.46670190457533,0.113945596376395,31
"rho - (Intercept)",-1.22226447128008,0.137543978333603,-1.4918457151043,-0.952683227455863,6.31469841138017e-19,31
"rho - x",0.555525982956068,0.113236702071434,0.333586125167965,0.77746584074417,9.30080775984219e-07,31
"psi - (Intercept)",-0.352057163758462,0.309332017264922,-0.95833677686283,0.254222449345906,0.255070096768424,32
"psi - x",1.22716475625248,0.310878066735469,0.617854941867526,1.83647457063744,7.89995384938633e-05,32
"psi - theta",2.78657532463158,0.674785107381155,1.46402081686053,4.10912983240264,3.63435335814458e-05,32
"rho - (Intercept)",-0.891946082983127,0.125167063814852,-1.13726902011086,-0.64662314585539,1.03294236483145e-12,32
"rho - x",0.342408555980212,0.109174971345594,0.128429544129656,0.556387567830768,0.0017107755823749,32
"psi - (Intercept)",0.685301203653588,0.49024008398995,-0.275551704744606,1.64615411205178,0.162146412890288,33
"psi - x",0.999116921720136,0.488417924450058,0.0418353803942169,1.95639846304606,0.0407938836293395,33
"psi - theta",1.73920170574257,0.933411865914293,-0.0902519341917725,3.56865534567692,0.0624237797436266,33
"rho - (Intercept)",-0.98484070184061,0.132946946537672,-1.24541192890902,-0.724269474772201,1.28438621889734e-13,33
"rho - x",0.548540977545219,0.134743171835481,0.284449213584984,0.812632741505453,4.68094748748376e-05,33
"psi - (Intercept)",0.374505226165352,0.442304646346036,-0.492395950867605,1.24140640319831,0.397154944335599,34
"psi - x",1.28369825954786,0.317933974066673,0.660559120915485,1.90683739818023,5.39950045622374e-05,34
"psi - theta",1.89468750036172,0.783130983063442,0.359778978379922,3.42959602234351,0.0155472043660453,34
"rho - (Intercept)",-1.01709927459561,0.152550302801598,-1.31609237391742,-0.7181061752738,2.60544705572895e-11,34
"rho - x",0.707809273520118,0.149754234960225,0.414296366465727,1.00132218057451,2.28453712884153e-06,34
"psi - (Intercept)",2.51952863910392,1.07045317597977,0.42147896704705,4.61757831116079,0.018587465557413,35
"psi - x",2.20925223532798,0.816210441729579,0.609509165732481,3.80899530492349,0.00679517658745731,35
"psi - theta",-0.973264764870268,0.835859566507012,-2.61151941135727,0.664989881616736,0.244266849162565,35
"rho - (Intercept)",-0.959494269200518,0.137108293510106,-1.22822158646207,-0.690766951938964,2.59501175526619e-12,35
"rho - x",0.412574246142914,0.123664950806578,0.170195396412102,0.654953095873725,0.000849240416755973,35
"psi - (Intercept)",0.427942276608242,0.41207167155489,-0.379703358688561,1.23558791190505,0.299030734251996,36
"psi - x",0.697209069259368,0.334859889263386,0.0408957464360615,1.35352239208267,0.0373340745812845,36
"psi - theta",1.00644495424918,0.609257237040624,-0.18767728767083,2.20056719616918,0.0985506129949762,36
"rho - (Intercept)",-1.03990356467258,0.159464381365142,-1.35244800896522,-0.727359120379942,6.97341579403055e-11,36
"rho - x",0.767184129299374,0.165770689717064,0.442279547761565,1.09208871083718,3.69242217456023e-06,36
"psi - (Intercept)",0.277840731845141,0.343956941376151,-0.396302485484671,0.951983949174952,0.419218590111354,37
"psi - x",0.565111585316413,0.270156793383599,0.0356140001057307,1.0946091705271,0.0364572037761257,37
"psi - theta",1.34414285888425,0.616284602201714,0.136247234342294,2.5520384834262,0.0291802792163139,37
"rho - (Intercept)",-0.921823441195069,0.140409578371344,-1.19702115788736,-0.646625724502782,5.19469850396885e-11,37
"rho - x",0.541383139406209,0.130439600776384,0.285726219726714,0.797040059085704,3.31821157901017e-05,37
"psi - (Intercept)",0.371627677402689,0.467340386186563,-0.544342648044014,1.28759800284939,0.426498911231341,38
"psi - x",1.21234280343588,0.368429998263375,0.490233276015513,1.93445233085625,0.000999864506677228,38
"psi - theta",0.992277347512348,1.08938659289986,-1.14288113981218,3.12743583483687,0.362369784524428,38
"rho - (Intercept)",-0.994125194678746,0.200329213820357,-1.38676323881787,-0.601487150539623,6.96068273869627e-07,38
"rho - x",0.588482824943999,0.160064988223214,0.274761212840671,0.902204437047327,0.000236433307141212,38
"psi - (Intercept)",0.282566951494009,0.577040528952249,-0.84841170287234,1.41354560586036,0.624358215935329,39
"psi - x",1.64228560313484,0.70673456819614,0.257111302840936,3.02745990342874,0.0201380508822195,39
"psi - theta",5.08384690815752,3.71767261960273,-2.2026575325745,12.3703513488895,0.171474568764313,39
"rho - (Intercept)",-1.15965041289443,0.121877766742324,-1.39852644622556,-0.920774379563299,1.81950193319816e-21,39
"rho - x",0.557907471085852,0.112990964912885,0.33644924927817,0.779365692893535,7.90780757135806e-07,39
"psi - (Intercept)",0.655699556267722,0.417738427723585,-0.163052717028893,1.47445182956434,0.116498546937254,40
"psi - x",1.16828095106333,0.333949908699958,0.513751157370972,1.82281074475569,0.000468108032148291,40
"psi - theta",0.418726780557192,0.640756539209843,-0.837132959152627,1.67458652026701,0.513441651449763,40
"rho - (Intercept)",-0.732331117399087,0.134657409914757,-0.996254791083458,-0.468407443714716,5.37381900656416e-08,40
"rho - x",0.342761083610936,0.141379164262385,0.06566301349229,0.619859153729582,0.0153332762624666,40
"psi - (Intercept)",0.367988490703676,0.399781811984961,-0.415569462461011,1.15154644386836,0.357325470391036,41
"psi - x",0.830712305142494,0.285291928684154,0.271550399841584,1.3898742104434,0.00359355598634768,41
"psi - theta",1.3509694491501,0.800157433272041,-0.217310302025114,2.91924920032531,0.0913383930143639,41
"rho - (Intercept)",-0.932358448873985,0.14967727988157,-1.22572052674578,-0.638996371002185,4.69048188810772e-10,41
"rho - x",0.57356762207274,0.112257280515649,0.353547395259659,0.793587848885821,3.23179329059374e-07,41
"psi - (Intercept)",0.669489865101589,0.498892538942485,-0.308321543381427,1.64730127358461,0.179611543604416,42
"psi - x",0.784637660025992,0.321955447899352,0.1536165775168,1.41565874253518,0.0148055795130609,42
"psi - theta",0.0748597321152122,0.65694349461359,-1.21272585720531,1.36244532143573,0.909276197487951,42
"rho - (Intercept)",-1.00468502231773,0.157532713959048,-1.31344346806431,-0.695926576571142,1.79851906756186e-10,42
"rho - x",0.427962956881916,0.1017398219328,0.22855657010011,0.627369343663722,2.59419275318611e-05,42
"psi - (Intercept)",0.487553093384248,0.587570819708365,-0.664064551610825,1.63917073837932,0.406664548568645,43
"psi - x",1.40203009957068,0.370959611018619,0.674962622255197,2.12909757688616,0.000157163583773115,43
"psi - theta",0.385800466899456,0.831252054714102,-1.2434236224151,2.01502455621401,0.642561977413117,43
"rho - (Intercept)",-0.981336771034929,0.178773110512848,-1.33172562904431,-0.630947913025548,4.03561236909017e-08,43
"rho - x",0.477503863669958,0.11114690958865,0.259659923883274,0.695347803456642,1.73789529655743e-05,43
"psi - (Intercept)",0.577534064221162,0.383765540310395,-0.174632573294766,1.32970070173709,0.132346235440523,44
"psi - x",0.959928402122527,0.409139858653809,0.158029014521253,1.7618277897238,0.0189653719455894,44
"psi - theta",0.613985557007391,0.590986022132612,-0.54432576173912,1.7722968757539,0.298843235569557,44
"rho - (Intercept)",-0.947304651395887,0.138570114113594,-1.21889708439214,-0.675712218399637,8.12737586933955e-12,44
"rho - x",0.387077927418884,0.195301617955089,0.00429379010450859,0.76986206473326,0.0474849025256171,44
"psi - (Intercept)",0.157244761392881,0.322869232226843,-0.475567305487831,0.790056828273593,0.626241989426316,45
"psi - x",0.891949748285832,0.276763035433827,0.349504166583548,1.43439532998811,0.00126947618009798,45
"psi - theta",1.59813684983526,0.606837648787802,0.408756913748201,2.78751678592232,0.00844975740447384,45
"rho - (Intercept)",-0.845233924893382,0.148877590531612,-1.13702864044044,-0.55343920934632,1.36777329951662e-08,45
"rho - x",0.595581720217836,0.129610393365557,0.341550017199276,0.849613423236396,4.32397736774798e-06,45
"psi - (Intercept)",-0.188442543978062,0.292834788601087,-0.762388183056593,0.385503095100468,0.519892277474417,46
"psi - x",0.942151033327122,0.257409342198696,0.437637993333531,1.44666407332071,0.000252089699766108,46
"psi - theta",1.96053706540163,0.603442963752155,0.777810589723296,3.14326354107996,0.00115844625387942,46
"rho - (Intercept)",-0.776871827024716,0.12674929142872,-1.02529587329098,-0.528447780758453,8.83217372649274e-10,46
"rho - x",0.253970675100443,0.148103237323701,-0.0363063360477981,0.544247686248685,0.0863778847235208,46
"psi - (Intercept)",0.493353974878591,0.369706706302005,-0.231257854316265,1.21796580407345,0.182057432283426,47
"psi - x",1.00760469120353,0.352433716686382,0.316847299560624,1.69836208284643,0.00424991347278504,47
"psi - theta",0.943774094271029,0.680381731198244,-0.38974959461654,2.2772977831586,0.165403835783254,47
"rho - (Intercept)",-0.805825580657594,0.146472006922076,-1.09290543896817,-0.518745722347024,3.76430205506603e-08,47
"rho - x",0.512223665165108,0.143981687743372,0.230024742754806,0.794422587575409,0.00037431391705776,47
"psi - (Intercept)",0.484099432911736,0.403979944654807,-0.30768670908817,1.27588557491164,0.230790357986671,48
"psi - x",1.34146307061309,0.319464070173672,0.715324998718114,1.96760114250806,2.67972430980606e-05,48
"psi - theta",0.820800027791971,0.715836534685649,-0.582213799009859,2.2238138545938,0.251534351526719,48
"rho - (Intercept)",-0.780859022338489,0.150966064685073,-1.07674707200898,-0.484970972668002,2.31088574587931e-07,48
"rho - x",0.404821798869504,0.131898620203909,0.146305253659315,0.663338344079693,0.00214640729142028,48
"psi - (Intercept)",1.13635083981983,0.887572364259782,-0.603259027802404,2.87596070744207,0.20044283948696,49
"psi - x",1.42355839967638,0.606623837063349,0.234597526868719,2.61251927248404,0.0189409805909251,49
"psi - theta",0.968531370972912,1.04338440702817,-1.07646448883297,3.0135272307788,0.353273035107047,49
"rho - (Intercept)",-0.963356169067971,0.134635760661717,-1.22723741099609,-0.69947492713985,8.35040981316132e-13,49
"rho - x",0.501836568442259,0.119906777912001,0.266823602232494,0.736849534652023,2.848866626163e-05,49
"psi - (Intercept)",0.522262824658929,0.509635520266803,-0.476604440306337,1.52113008962419,0.305468360927316,50
"psi - x",1.56472375958367,0.365228819450034,0.848888427345523,2.28055909182182,1.83374284203838e-05,50
"psi - theta",1.05882834689721,1.05364621613436,-1.00628028917304,3.12393698296747,0.314936199766275,50
"rho - (Intercept)",-0.959678903205991,0.176105491578951,-1.30483932418046,-0.614518482231525,5.052448262332e-08,50
"rho - x",0.422914279708712,0.134864244502754,0.158585217681111,0.687243341736314,0.00171355789375987,50
"psi - (Intercept)",0.690203105548221,0.533669504497682,-0.355769902914571,1.73617611401101,0.195901920802156,51
"psi - x",0.999166104401105,0.411196702923273,0.193235376109874,1.80509683269234,0.0151030666482472,51
"psi - theta",0.489188294091496,0.745394137281731,-0.971757369268002,1.95013395745099,0.511643094840585,51
"rho - (Intercept)",-1.0520481698726,0.156919819524132,-1.35960536460043,-0.744490975144779,2.02280321668917e-11,51
"rho - x",0.428302708937432,0.164495541803658,0.10589737138486,0.750708046490005,0.00922141739055873,51
"psi - (Intercept)",0.369821215026016,0.372773215225654,-0.360800861217465,1.1004432912695,0.321158026077048,52
"psi - x",0.622212106706601,0.298212122434572,0.0377270869815914,1.20669712643161,0.0369356270188793,52
"psi - theta",0.811662905564746,0.591463179245133,-0.347583623937272,1.97090943506676,0.169971125930238,52
"rho - (Intercept)",-0.875378089137939,0.147345263615105,-1.16416949911611,-0.586586679159773,2.83290045515854e-09,52
"rho - x",0.572865312688583,0.171186337860855,0.237346255836003,0.908384369541164,0.00081855522837362,52
"psi - (Intercept)",0.709152378728087,0.523569930438351,-0.317025828319221,1.7353305857754,0.175590975397589,53
"psi - x",1.47775294218976,0.482098956843465,0.532856349792236,2.42264953458728,0.00217489453101207,53
"psi - theta",2.15644721338225,1.10971864815129,-0.0185613699667515,4.33145579673125,0.0519874340819605,53
"rho - (Intercept)",-1.2300951584435,0.138072256127824,-1.50071180771823,-0.959478509168779,5.14632083257386e-19,53
